comment,isPositive
kesel masak ceckout barang dikirim metode pembayaran cod ongkirnya mahal harga barangnya cod notif pesanan proses kesel sumpah kecewa bangett shoppee jelek kasih bintang,0
hancur rusak hape oppo rusak kena bootloop hatihati download kayak virus malware,0
penarikan dana berbelitbelit proses transfer menit uang masukmasuk,0
desember otp sms telpon wa masuk sekalinya otp masuk sistem mengalami gangguan coba begitu ccd,0
lemut chat costumer terpotong kasih bintamg apdet nasibnya mengras kouta pokoknya harap apdet lancar cepat menguras kouta,0
pesen food ganti resto driver resto berbeda beda beda restonya memang drivernya tutup foodnya,0
pilih jasa pengiriman pengiriman hemat tersedia lamalama move on begini rubah,0
main game tibatiba akun log out log in mohon bantuannya,0
tololl loghout akun kluar sndri kode verifikasi kasih tanggung,0
shoopy pijaman uangnya bayar bulanannya suruh bayar masuk rekening nomor rekening pembekuan masuk rugikan mengubungi cs cs masuk manah bayar bulannnya uang masuk,0
bodoh memesan barang masukan detail barang pokok nggk meneriman barang pesen,0
anda kasih vocher klaim sisa bayar langsung hilang vocher dipake biaya penangan byeee shopeee auto uninstall,0
gratis ongkirnya dimana belanja gratis ongkoskirim cod bayar bang jekicen lebihbaik beneram gratis ongkoskirim kayak sebelah,0
akunbaru pesan barang cod pemesanan kenak biaya penanganan peraturan biaya penanganan kenak pemesanan cacat peraturannya ngag,0
isi shopeepay tetep kepake saldo kelebihan kalopun co langsung dialihkan pay later admin hp direfresh berkali,0
wahhh parah saldo bertambah top up pay gilaaa buruk pelayanan solusinya komen adukan nihh bareng bareng saldo recehan tolong respon kaya begitu tunggu itikad terimakasih,0
kesini mengecewakan jasa pengiriman barangnya voucher gratis ongkoskirim baru kali benar kecewa belanja online barang cuk lacak proses penjual sueeeek kayaknya loo mesti audit itu patner,0
sebagaiinformasi isi saldo pay hati hati voucher promonya anggap pelanggaran akun nonaktifkan keterangan,0
edit ulasannya ribet barusan komplain koin masuk voucher nyelesaikan chat csnya maaf ribetnya,0
gila mengambil uang susah pin masukkan bner tetap ganti pin tetep bisanelvon costumer service habis rb pulsa guamau kali,0
ini ngeselin benar uninstall muncul iklan lagu nonton youtube main game muncul sendiri close game bngsat ganggu bnr asli,0
baca gratis ongkoskirim nol rupiah potongan ribu rupiahmohon dirubah penulisan gratis ongkoskirim nol rupiahnya,0
update tetep buka tanam padahal sebentar tinggal panenudh buka kluar melulu kok ksni sulit mau cek in hari hadech,0
skrng sama krna persulit login akun iya situ verifikasi wajah situ juga mempermudah konsumen bytheway ikhlasin hutang later bayar persulit kaya begini,0
bebas ongkoskirim pelanggan potong biaya admin rb penjual untung buntung,0
rating pembelian terdeteksi spam terdeteksi spam koin dikurangi rp nilai rp kenapa kesannya licik,0
berpihak penjual dripada pembeli dirugikan mengajukan pengembalian dana penjual ngirim barang kali persetujuan disaat mengajukan pengembalian dana,0
shopepayletter terus padahal terlambat bayar kranjang kategori tiket voucher layanan log in coba ber ulang kali tetap log in maksdtnya apaa,0
lambat kebanyakan update kuota kenceng lambat lambat siput tanggal ampun tolong ditingkatkan it biaya penanganan mencekik,0
kemarin tanggal december pesan bedak chiilih konfermasi dari batalkan pesanan pesanan datang rumah bayar maaf pelayanan memuaskan,0
ubah bintangnya oke memiliki tagihan dispinjam spayletter bayar sudh menunggak menyebarkan data menelfon kontak kontak darurat menagih tagihan terlunasi terdaftar ojk menagih diluar kontak urusannya orang hutang kecewa mentang berhutang eanknya menyebarkan data,0
kurangi biaya admin biaya admin tarik dari shopepay atm tf dari atm shopepay kena sehari dari kali lumayan kepotong maff bintang kecewalg usaha cari blanja nemu puas unistal terimakasih,0
tibaminta log in sekarang aktifkan pay saldo hilang akun berubah akun akun,0
akun login bilangnya akun bermasalah maksudnya tolongbaru nyoba belanja ko giniorderan shopeepay angus begitu kah,0
atruran dompet masuk shopeepaysusah klu pindahkan rekening inti ribet,0
permisi akun dibatasi transaksi tolong bantu sesensitif ti kecurangan tolong ditindak,0
shoppepay dipake beli barang hargapas atw dikit konfirmasi saldo shoppepay setara harga barang voucher koin begini sebagai kesusahan jualanya tolong balikin kayak koin ulasan tralu murah koin full review,0
perubahan perbaikan tetep memuaskan segi voucher gratis ongkoskirim voucher gratis ongkoskirim berlaku pembelian cod paylater shopeepay langsung transfer virtual transfer promo gratis ongkoskirim begitu bunga paylaternya ngotak bunganya gede,0
apaapaan barusan buka eh main gim misi harian akun log out pas coba ulang masuk macet otp metode otp menerima kode otpnya alhasil masuk nyebelin,0
kmrin kemarin belanja lngsung kena penipuan memberikan himbauan suapaya jangn transaksi diluar jangn penipu tipu masuk link bayarnya pay anda bukti pembayaran ngk jejak pelakunya tokonya ngk responnya,0
biadab keterangan gratis ongkoskirim pilih product ampe jam giliran pas cek out kode berlaku maluin php anda,0
yaampunn kemanaaa koin hilang dipakai sekallipun tolong min,0
akun dilogin akun sah pesanan kembalikan akunku,0
rekrut kurir benar perkiraan datang desember sampai tanggal datang,0
ngelujak dehgue tadi log lihat paket smpe manamalah tidakadauang akunnyapas masukkan sandi nomor telepon gabisaa akun sandi salahgimana ribet lamasaya mesen barang amanah anda,0
tolong aplikator respon keluhan driver food driver pura buta tuli mikirin cuancuan cuan driver anggap kacung mitra coba laporan sembaranganasal customer berengsek langsung up konfirmasi driver,0
dibuka saldo kabar disana kesini bad,0
transaksi bayar tagihan paket data voucher cashback jelek bintang minus kasih bintang minus,0
siang buka lancar sore buka kok akunku hilang mesti login kaya pengguna terus solusinya,0
beranda loading terus kuota beli jaringan aman kenapa shopeeee kayaknya error terus mkin hri mkin rusak bukan cmn saja yang mengalami krskn kakak yang mke bka brnda aplgi ps chckt ribet,0
penipuan menunggu paket berhari kejelasan lebihbaik pesan berbobot,0
kecewa penanganan keluhan ngak membantu truss pengiriman express lambat ngirim barang,0
sihh bayar ngak coba tarik rekening bank ngak coba maintenance kasih pemberitahuan doong nyesel isi saldo nyesel apknya,0
kecewa minggu akun dibatasi dipulihkan dianggap akun penyalahgunaan voucher cashback akun satunya neko beli barangvoucher juga kalu dipakai klu voucher akun saldo shopeepay shopeepaylater limit jt belanja,0
kecewa belanja pesanannya cepat pesanan status sampai ngk diantar barangnya dipakai,0
kembalikan fitur cod daerah sorong papua barat puas belanja fitur fitur dipersulit pelapak mengaktifkan fitur fitur tersedia ongkirnya berlipat dibandingkan reguler berpaling olshop sebelah fitur cod stabil,0
shopeepay sama shopelater duanya saldonya seminggu sperti pengguna hati hati menyimpan uang diapliksi berbentuk bank diaplikasi karena sistem diapliksi berubah mempersulit transaksi,0
min tolong perjelas memakai kupon bayarnya sesuai memesan produk menipu,0
updateakun hilang kemanapas masukkan eror eror trusfix update rusak eror eror,0
kuisnya susah anjiiiing kuisnya susah kuisnya dasar grafik shopeeeeee run jelek pliss permainan lucky prize kesal dapat coin tulisan beruntung,0
pelanggan ongkirnya mahal tolong ekspedisi tolong kurir telepon ditempat orangnya lempar barang kecewa barang sampai foto orang rumah barangnya dibayar kurir diambil kurir kecewa pelayanan kurir lazada telepon orangnya,0
kecewa beli celana pay terus membatalkan mengganti ukuran size pas batalkan pay,0
gratis ongkoskirim kena dari ongkoskirim gratis namanya potongan ongkoskirim nyaman belanja,0
selesai misi kaos tanggal pas klaim vocer stoknya habis juga kerjaan mantengin melulu sampek malam cek habis stoknya sekarang komplain acara cek stok barang stok habis biarin orang suruh menit buka cek stok memang kerjaan lihat saja memang orang mikirin vocer doanghangus vocerku kaosnya males,0
complain terlambat sebar data telepon kemana pelayanannya kayak ilegal begitu rekomendasi shoppee neror nyebar data telepon kondar bad service bad attitude,0
logout login telepon cs diangkat tolong diinfo system error karena mengalami,0
top up saldo masuk menunggu jam chat agen menunggu dibari emailsudah istimewa konsumennya jamuran uninstall,0
hp iklan melulu takut laku terganggu dikit dikit iklan hp langsung iklan gratis ongkoskirim gratis ongkoskirim terganggu mohon pertanggung jawabannya terimakasih,0
ini log out pas log in susah bnget bnget kirim kode vertifikasi coba berulang kali tetap aneh mang kirim kode vertifikasi,0
pengguna paylatter usaha onlinetapi cs paylatter nyamandari paylatter belum terlambat bayar tagihantapi terahir teror tanggal ubertolong dong cek riwayat tagihan penggunabiar disiplin nggk,0
siang diupdatesetelah update dibuka terjdi kesalahan terusterus dibuka bisa normalsore langsung ditutup permanen dari shopeeudah telf cs diemailudah ditungguin email shopeemana saldo shopeepay,0
chat live agent jawabannya kgk sesuai permintaan obrolan permasalahan selesai aplikasinya lambat,0
tolong jasa pengiriman tolong diberitahukan mengirim paket orang dibanting banting barang pecah kecewa,0
shopeetolong perbaiki inikenapa panen tanam voucher nyaterdapat tulisan terussiasia disiramin,0
maaf kasih bintang kesini ko belanja koin potong dapat koin barang koin saja begitu barusan saldo shopeepay ribu pas belanja harga ribu ahirnya kurangin belanjaan harga sampai kurangin ribu maksudnya terus sisa saldo bgini,0
tolong min akun toko ku tutup pesanan saldo disitu log in ini,0
uang shopeepay ditarik rekening sewaktuwaktu menunggu jam mencoba menarik uang shopeepay rekening bank jaminan mencoba berhasil dipersulit ditulis jaminan jam ditarik uang sejutaan belanja takut terblokir mencoba menarik besok krena alasan menahan uang sangat jls,0
up date jelaslemot habis isi saldo pay gratis ongkoskirim bhong tetep bayar,0
maaf kasih bintang soale akun log out pas login mlh coba kali tetep gagalpdhl belikan anak handphone unistal,0
susah kirim pesan verifikasi atur password susah kirim ulang kartunya aktif tolong perbaiki atur sandi,0
paket seminggu belum juga masak sortir nyampe seminggu lebihpengiriman payah bobrokmohon mengerti kecewa,0
spinjam bayar iya tidakapa-apa jadi disaat berbeda hutang bayar bingung brek jatuh tempo cepat,0
normal ganti hp sekarang muncul admin mendeteksi aktifitas mencurigakan bla bla bla,0
mantap sayangnya spaylatter doankk seandainya bintangpun pemberiharapanpalsu,0
update logout login topup pay update ini,0
sumpah jelekk pembayaran cash kali shopeepaylater jatuh tempo tanggal tadi siang ditelpon dari sampai ditagih oke ditagih eh pegawainya nagih marah sumpah kecewa bgtt pdhal selama cash kendala kecewa semenjak ongkoskirim tetap diem benar ngerasa nggk hargai bgttt,0
transaksi selesai pembeli menyetujui dana masuk sebelah pembeli ok dana langsung masuk mengecewakan,0
membeli barang barang sesuai mengklick terima barang meretur barang kembalikan mengeluarkan ongkoskirim uang kembalikan pesanan terselesaikan bertanggung penjual rugikan masuk pasal undang-undang ite ayat,0
aduh kesel lihat gratis ongkoskirim gratis ongkoskirim inibulanan tahunan pas co kemarin konsisten ngeleg jaringan lancarmending pindah toko sebelah ku kasih bintang,0
penarikan shopeey pay rekening nyantol cairnya tarik cair,0
berat lambat malu ijoijo ringan layanan food memakai terpisah,0
checkout eror sampai disuruh login berkalikali jaringan jaringan lancar,0
top up brizzi saldo terpotong uang masuk kartu brizzi kecewa chat cs berbelit belit,0
kecewa cs namanya tyas profesional chat pemberitahuan solusi kecewa maaf bintang kasih bintang ulahnya tyas,0
maaf dikasih bintang karena kali beneran kecewa mengaktifkan fitur spaylater akun akun email berbelanja melanggar ketentuan kebijakankebijakan,0
berpihak pembeli menunggu minggu barang rusak penyok suruh kirim klain woimakan uangnya,0
login susaaaahhhverifikasinya pengenalan wajah tolak wajah kenal ampun,0
login login lupa pasw berusaha masuk verifikasi otp gtu otp lamaaaaaa selesai ehhh belum dapat minta tolong sistemnya perbaiki lelah bolak masuk ampunnnn,0
sampah android iya koneksi lancar jaya buka nge lag ampun buka laman spay tertulis error jaringan ups coba lucu lebihbaik tokopedia ux lancar gaes,0
limit kredit spaylater dibobol sampai kali transaksi diamond game maelakukan skian skian skian ps spylater diganti mlkukan transksi apapun estimasi pengiriman transaksi dicek tagihan jadi tanggung dirugikan mnjadi nyaman keamanan ko dibobol tanggung,0
shopeepay sampai mencakup total ongkoskirim dipake dihitung potongan ongkoskirim total checkoutnya saldo shopeenya melebihi totalnya beli barangnya ongkirnya saldonya ribu gaboleh,0
cod toko mendukung pembayaran cod pay later isi saldo gratis ongkoskirim pakaiparah,0
gila anda ndroklo deposit hitungan menit masuktp pas giliran tarik dana smpe skrng masukdi arahkan live chat suruh tunggu ajasampe kapan menunggu bangke,0
system cerdasss nominal belanja rp pakefree ongkoskirim saldo shpepay chekout vocer aktiv pilih metode pembayansaldo shopepay iyalah cukuporang biaya kirim kamu includ inharusnya langsung otomatis free ongkoskirim tooo cerdas kenapa aplikasinya,0
pengiriman kargo ada jne jtr nyamalah pilih otomatis shopedan ongkoskirim kali dibandingkan kargo skrangtolong kayak kmrin ajaklo ongkoskirim jne jtr kargo susah mmmg pengiriman jne jtr Cuma situ kargo pilih otomatis langsung jne jtr alamat tujuan kupangntt ongkoskirim berubah derastisklo order kg,0
pengiriman sesuia kecewa jjujur untung pesanan sendal mobil motor ampe pesanan ah parah parah,0
flash sale ngelag lambat settingan keluarga suruh hapus belanja online pindah belanja online sebelah,0
memang rada kesel iklan kesannya kayk pemaksaan tutup ingin beli dibikin mood,0
kenapa ngirim vidio dibatasi Cuma mbak vidio unboxing begini coba min tolong kesel sumpah kirim vidiobug dibatasi mbak doank tolong kebijakan diperbaiki costumer bercakap penjualpembeli,0
asuuu masuk wc kasih iklan pusing buka youtube apalah iklan asu terus males make lenyapin klau muka bumi ganggu hidup orang nikmatin tontonan,0
pesan dikirim kirimminta cancel penjual terima lapor customer support penyelesaian bukanya pembeli hak membatalkan pesanan dikirim kirim memilih belanja toko diperbaiki mberikan penjual memproses pesanan rekrutlah customer support smart,0
halo admin opsi pengiriman hemat hilang sayang opsi dihilangkan,0
selalu dimenangkan penjual tunggu sampai sebelah unggul tutup kamu indonesia,0
kebanyakan iklan sedangapa iklannya tolong henti iklannya terganggu mau tidur iklan dasar bangsad,0
